"","id_str","target","hate.speech","aggressiveness","offensiveness","irony","stereotype","intensity","tweet"
"780",817030911632011264,"religion","no","no","no","no","no",0,"Come sempre i profughi musulmani, che sono tutti figliuoli del diavolo, si fanno riconoscere in negativo.... https://t.co/pWmD5ZIwlB"
"781",817053433199034368,"ethnic group","no","no","no","no","no",0,"Fondamentalismo islamico =\= religione islamica..... https://t.co/myKr9w6277"
"782",817058967285272576,"ethnic group","no","no","no","no","no",0,"Ventimiglia: migrante muore dopo esser stato investito, Galluccio (FdI-An) ""Dobbiamo aspettare altri morti o ch... https://t.co/nMabHalHdD"
"783",817069426042400768,"ethnic group","no","no","no","no","no",0,"Un reportage ben fatto che descrive il traffico dei migranti verso l'Europa https://t.co/ub4FAs1UMj"
"784",817088122836099072,"ethnic group","no","no","no","no","no",0,"Il controllore della metro che insulta pesantemente un immigrato perchè non è munito di biglietto.E se non fosse... https://t.co/A0tBrbGgRU"
"785",817089993453797376,"religion","no","no","no","no","no",0,"Il blog di Grillo detta la linea sui migranti: “Via tutti gli irregolari. No ai Cie in ogni regione” https://t.co/rHRiSum6YJ"
"786",817107006620319744,"ethnic group","no","no","no","no","no",0,"Milano. Le barriere antiterrorismo diventano opere d'arte. Visto che bisogna conviverci, almeno le rendono gradevoli"
"787",817140230285381632,"ethnic group","no","no","no","no","yes",0,"Ma quanto è sexy la frase: Hey straniero"
"788",817279196833710080,"religion","no","no","no","no","no",0,"Però pagano Wi-Fi a migranti con tanto di telefonino https://t.co/4ZanIwUgjS"
"789",817323179467214848,"Roma","no","no","no","no","no",0,"TURCHIA FRONTE DI GUERRA, ATTENTATI A RAFFICA
Attacco a Smirne: 2 vittime e 2 terroristi uccisi. Dopo Isis,... https://t.co/KQgu4FqJby"
"790",817327053569671168,"ethnic group","yes","weak","weak","no","yes",1,"@RobertoMaroni_ come quella sui rom??
Lascia perdere e fammi fare a me! Ti porto i risultati"
"791",817350334288891904,"religion","yes","weak","weak","no","yes",1,"Sardegna, i migranti prendono per il culo l'Italia: sono tutti algerini del 1985 di nome Mohammed | Riscatto... https://t.co/nTySlyyRT9"
"793",817394754598109184,"religion","yes","strong","no","no","no",3,"@GagliardoneS @Fuoridalleuro e sempre ringraziamo quel papa musulmano e quella sinistra contraria all' italia per l' invasione legalizzata"
"794",817399137264078848,"ethnic group","no","no","no","no","no",0,"IL PRAGMATISMO DELLA GENTE SERIA;
I Cittadini possono sparare ai terroristi. 
Praga prepara legge COSTITUZIONALE anti-jihad."
"795",817452003680993280,"religion","no","no","no","no","no",0,"@TerryEmpyre @danilosantini65 @erpedrini per quello che ha fatto al paese tra banche lavoro immigrati non c'è brutta fine se non la fine 👹"
"796",817626668848336896,"religion","no","no","no","no","no",0,"@gianni2000 al momento non si sa ancora se trattasi di terrorismo o fenomeno locale #FortLauderdale 5 morti 13 feriti"
"797",817668549850333184,"ethnic group","no","no","no","yes","yes",0,"La via italiana alla lotta al terrorismo di matrice islamica https://t.co/qb6Rkqk9jS"
"798",817729103793156096,"ethnic group","no","no","no","no","no",0,"@Euroscettici potrebbero mettere gli italiani e dare 2.50 eur al giorno e 35 all albergatore proprio come i migranti non siamo tutti uguali?"
"799",817747285836791808,"religion","no","no","no","no","no",0,"Gasparri: «Troppi gli arrivi di immigrati in Italia: ora subito le... https://t.co/o4l81r9sMO"
"800",817787262515707904,"religion","no","no","no","no","no",0,"Gabrielli, ospite della Befana SAP, all'Ansa: ""Non sottovalutiamo il terrorismo...""
Il Prefetto Gabrielli, ospite... https://t.co/33YNTZZ42i"
"801",817793324237156352,"ethnic group","yes","no","no","no","yes",1,"Gabrielli, capo della polizia: #Isis colpirà anche in Italia #terrorismo - The Medi Telegraph https://t.co/GPzUrmlFJI"
"802",817797944711802880,"ethnic group","no","no","no","no","no",0,"Frosinone – Ora i profughi ci portano anche la tubercolosi, caso accertato a Fiuggi https://t.co/AhH2nnpTgx"
"803",817947112512098304,"religion","no","no","no","no","no",0,"@FabriBracco64 @TizianaGl60 l'immigrazione inizio' tanti anni fa con Albanesi e Romeni,tra i quali c'era anche la t… https://t.co/DgrN2YOfmH"
"804",818036788858093568,"ethnic group","no","no","no","no","no",0,"@islamlie2 ...e niente mi toglie dalla testa che i servizi americani (e nn) seguono questa gente e sanno cosa stanno per fare, e chissà xché"
"805",818093016783130624,"religion","yes","weak","weak","no","yes",1,"In Italia 181mila nuovi migranti nel 2016 (+20%). Gli italiani e la sfida dell'accoglienza. Oggi torna #Lintervista… https://t.co/wquwoe6SwW"
"806",818173288576847872,"religion","no","no","no","no","no",0,"@ArenaGiletti @fanpage l In Italia spadroneggera'tutta l Africa e resto ,rigorosamente musulmani! Le risorse della sinistra e di Bergoglio"
"807",818183046084050944,"religion","no","no","no","no","no",0,"Contro il terrorismo suicida c'è, alle volte, poco da fare. Contro chi lo rivendica, tutto #Hamas"
"808",818201619196182528,"Roma","yes","weak","no","no","no",3,"Arcivescovo di Palermo choc: “Le stragi islamiche? Colpa nostra. Dobbiamo cambiare stile di vita” https://t.co/c60Zm1VUGg"
"809",818251007088005120,"ethnic group","yes","weak","weak","no","yes",2,"Se tutti i migranti e i rom tornassero a casa propria"
"810",818392410426343424,"ethnic group","no","no","no","no","no",0,"Italiano lasciato morire di freddo, finti profughi in hotel. Forza... https://t.co/sagvyR6mJh"
"811",818401941667586048,"Roma","no","no","no","no","no",0,"@dottorbarbieri @borghi_claudio E occhio che molti furbacchioni, trasformano in profughi anche coloro che ottengono protezione sussidiaria.."
"812",818428416475197440,"Roma","no","no","no","no","no",0,"Roma, l'ex stabilimento Mira Lanza diventa un #museo di #streetart gestito da rom | @repubblicait  https://t.co/Ie3q3Hts6R"
"813",818450080760025088,"ethnic group","no","no","no","no","no",0,"Hanno votato anche cinesi, rom e chiunque capitasse a tiro? https://t.co/noNBJLmqB1"
"814",818581234968363008,"ethnic group","no","no","no","no","no",0,"Ecco Guy Verhofstadt (ALDE), nuovo alleato del @Mov5Stelle: è a favore di #Euro, #migranti e #austerità, ed amico d… https://t.co/UdTJO0BO4t"
"815",818582068229787648,"religion","no","no","no","no","no",0,"Purtroppo è così.
Inutile nasconderlo.
Bisogna tutelare veri profughi intensificando controlli. https://t.co/XUxm4J8ByQ"
"816",818636882410029056,"religion","no","no","no","no","no",0,"A #QuintaColonna il #terrorismo  è anche il semplice dar voce alla dottrina dello spicciolo semplicismo.  Il #silenzio è + coerente"
"817",818705481678155776,"religion","no","no","no","no","no",0,"La Messa di Natale conclusa con invocazione ad islamica: “”Afferratevi tutti insieme alla corda di Allah e non... https://t.co/0Ix8VCwzBn"
"818",818741305232723968,"ethnic group","yes","strong","strong","no","yes",4,"Italia-Libia, raggiunta l’intesa su migranti, petrolio e terrorismo @LaStampa https://t.co/OHKGMs7Sze"
"819",818749585493467136,"ethnic group","no","no","no","no","no",0,"Governo malefico state rovinando l'italia, facciamo qualcosa alla svelta e sbattiamo fuori i profughi criminali, la Sardegna e  invasa basta"
"820",818772703591170048,"religion","no","no","no","no","no",0,"La seconda lettera di Bokwango sulla questione immigrati africani in Italia - JulieNews - 1 https://t.co/otybW5QI0t via .@julieitalia"
"821",819866569346060288,"ethnic group","no","no","no","no","no",0,"Roma. Operazione black Flag contro il terrorismo https://t.co/WIEQxp9WHa Dazebao"
"822",819876194896187392,"religion","no","weak","no","no","no",0,"Quale pezzo migliore in questa giornata giornata emiliana dove TUTTI i grandi esperti di profughi sono diventati... https://t.co/cRVx6ACnan"
"823",819915215584247808,"ethnic group","no","no","no","no","yes",0,"Uffa con queste indagini ""monche"" sui terroristi che fanno proselitismo in carcere;  il campo di applicazione del 41 bis anche a loro."
"824",819927123813142528,"ethnic group","no","no","no","no","no",0,"Roma: immigrati tagliano alberi secolari riserva naturale https://t.co/SDradLX9zI"
"825",819950504394575872,"Roma","no","no","no","no","no",0,"Ma quale coprifuoco? I compagni di #Syriza dicono che la #nave è stata utilizzata per non lasciare i #migranti al f… https://t.co/iinYVSJTTK"
"826",820099872841932800,"Roma","no","no","no","no","no",0,"Torino, ronde dei City Angels per proteggere gli studenti sul bus: ""I rom ci aggrediscono"" https://t.co/wRk63hcyG0 #Italia"
"827",820294742890180608,"Roma","no","no","no","no","no",0,"Praga: Conferenza “It is not too late” per l’inclusione a scuola dei bambini rom https://t.co/BM1efLUiJE"
"828",820319034671595520,"religion","yes","weak","no","no","no",3,"Controlli campo nomadi via Germagnano Torino, il lavoro della Polizia di Stato https://t.co/zejzzTL12H https://t.co/9uO3l6hbEe"
"829",820538520905404416,"ethnic group","no","no","no","no","no",0,"Quando vedremo lo stessa tema portato in piazza con la stessa forza e determinazione? Mai credo. #stopislam… https://t.co/dDYLZB1BlJ"
"830",820540723095289856,"ethnic group","no","no","no","no","no",0,"Intervista a Matteo Renzi: ""L'Italia, il governo, il Pd, la sinistra e gli immigrati che devono aumentare per forza  https://t.co/VzHzPX7R3k"
"831",820567011059179520,"ethnic group","no","no","no","no","no",0,"@matteosalvinimi scusami Salvini,puoi dare tu la definizione di un partito che dice di scaricare gli immigrati insieme alla noccioline?"
"832",820605345743642624,"ethnic group","no","no","no","no","no",0,"I vescovi di Francia e Germania: “Ogni bambino (anche migrante) ha diritto di vivere e giocare” - https://t.co/vuS5Vespob #GoogleAlerts"
"833",820608690688557056,"religion","no","no","no","no","no",0,"Il piccolo Aylan e il piccolo Mohammed icone dell'ottusità globale. Un pensiero a tutti i #migranti nella giornata a loro dedicata"
"834",820646655074537472,"religion","no","no","no","no","no",0,"creata da studenti universitari Qibad,una pagina Fb che ha il proposito di superare l'estremismo islamico conl'arte  https://t.co/P482lmjTkC"
"835",820654836718833664,"ethnic group","no","no","no","no","no",0,"Festa islamica, sacrificati animali ai margini della strada. Arrivano i Carabinieri - SkyTg24News https://t.co/59sWaIebbI"
"836",820680460166643712,"ethnic group","no","no","no","no","no",0,"Troppi stranieri in classe, la scuola mette le quote per italiani https://t.co/WnguqroMCn https://t.co/UL2ATFRiuC"
"837",820723416995102720,"ethnic group","no","no","no","no","no",0,"#ultimenotizie #news #notizie: Troppi stranieri in classe, la scuola mette le quote per italiani https://t.co/vRK21CYhN6"
"838",820769907558195200,"religion","no","no","no","no","no",0,"Circa 300 migranti sono arrivati questa mattina al porto di Messina a bordo della nave Aquarius di Sos Mediterranee . Nella nave 2 salme.."
"839",820966286255648768,"ethnic group","no","no","no","no","no",0,"Anche io.
E pure per i vili terroristi e i loro collaboratori a qualsiasi livello. https://t.co/PS9A4Hla4t"
"840",821049339816607744,"ethnic group","no","no","no","yes","no",0,"Provvedimento nuovi sull'immigrazione: mah aspettiamo e vediamo ma sulla difesa della nostra identità e tradizione il governo cosa dice?"
"841",821074816690221056,"religion","no","no","no","no","no",0,"@matteosalvinimi se poi si scopre che a donare il sangue sono tutti immigrati ti prende un infarto"
"842",821218067611062272,"Roma","no","no","no","no","no",0,"Chiamarlo Capo dei terroristi. noi? https://t.co/wt5nu43VBh"
"843",821233384559169536,"religion","no","no","no","no","no",0,"Roma: un turista giapponese viene accerchiato da 5 rom, tre di loro... https://t.co/437UtyR4Nq"
"844",821258839634874368,"ethnic group","no","no","no","no","no",0,"Turchia: catturato Masharipov, il terrorista della strage di capodanno nel night Reina di Istanbul https://t.co/JQReNykwpj"
"845",821297841847107584,"religion","no","no","no","no","no",0,"#ilFatto: ""Turchia, arrestato il killer della strage di Capodanno a Istanbul. Fermati altri 4 stranieri https://t.co/zSu4flJFRk"""
"846",821398066355994624,"ethnic group","yes","weak","no","yes","yes",3,"#ultimenotizie #news #notizie: Le foto del blitz che ha portato all’arresto del terrorista della strage di Capodanno https://t.co/xoP7T51Eub"
"847",821404667741618176,"ethnic group","no","no","no","no","no",0,"Smettere di dare soldi per immigrati. Chi vuole li ospita gratis. Vediamo quanti buonisti ci sono??!! https://t.co/8IOmsATUge"
"849",821492239830548480,"ethnic group","no","no","no","no","no",0,"Qui Radio Londra: Milano, riconosciuto aguzzino del campo profughi in Libia. Boccassini: «Orrore mai visto» - Il M… https://t.co/lBvVxs3blQ"
"850",821499839448018944,"ethnic group","no","no","no","no","no",0,"Mai visto orrore simile. #Boccassini
#Milano
Arrestato somalo colpevole di omicidi e stupri in #campoprofughi #Libia
https://t.co/9QsqDHht96"
"851",821650545186377728,"ethnic group","yes","weak","weak","yes","yes",1,"L'Italia è l'unico paese dove gli immigrati lavorano più dei locali. Il tasso di occupazione è maggiore del 2% #matrix"
"852",821659966062952448,"ethnic group","no","no","no","no","no",0,"#Risorse da accogliere...
Omicidi e stupri nel campo #profughi in #Libia: arrestato 22enne somalo a #Milano.
https://t.co/Y2CO7y0UbU"
"853",821661503606689792,"Roma","no","no","no","no","no",0,"Omicidi e stupri nel campo profughi
in Libia. Boccassini: “Mai visto un orrore simile”
 https://t.co/ZKc2skYnir via @fattoquotidiano"
"854",821668782477295616,"ethnic group","no","no","no","no","no",0,"TRAGEDIA IN CARCERE - Si toglie la vita il nomade Carlo Helt ------&gt; https://t.co/xrCVjLptzy"
"855",821676200212987904,"Roma","no","no","no","no","yes",0,"@matteosalvinimi magari il governo può sia i terremotati che i migranti, essendo tutti esseri umani."
"856",821680691108790272,"ethnic group","no","no","no","yes","no",0,"Sgravi fiscali per tutti i rom, l’ultima idea di Raggi. FdI: “Italiani discriminati, sono… https://t.co/ifd6DBAhTW https://t.co/rrLvuytpp4"
"857",821693679643394048,"ethnic group","no","no","no","no","no",0,"questa si che è una notizia: #Salvini abbandona termine 'clandestini' e passa a 'migranti'. si è svegliato evoluto? https://t.co/x2UrJ381pf"
"858",821719461409517568,"Roma","yes","weak","strong","no","yes",1,"@umanistranieri @ItalianPolitics Nello scontro grave nell'establishment non si può escludere. Anche se non semplice. Forse accadrà l'opposto"
"860",821724337803759616,"ethnic group","no","no","no","no","no",0,"@alfonso_berardi forse stanno cercando lavoro ai migranti. Tenete duro fratelli L'itayper bene è con voi!!!!"
"861",821758511008940032,"ethnic group","no","no","no","no","no",0,"@PCheio  conta molto chi ci vive nelle città...l'immigrazione è un problema x tutti! Ma servono iniziative non comunicati"
"862",821811231241760768,"Roma","no","no","no","no","no",0,"'Torturatore' di migranti in Libia arrestato a Milano - Lombardia - ANSA.it https://t.co/vQMsBZwRBB"
"863",821817779145900032,"Roma","no","no","no","no","no",0,"@matteoricci Ti dimentichi che in quei milioni che sventoli al vento erano composti anche da cinesi e rom."
"864",821903823509868544,"Roma","no","no","no","no","yes",0,"#Napoli Aggiornamenti sul previsto sgombero di 1500 persone dal campo rom di via della Brecce… https://t.co/qjp29uDpDW"
"865",821981196045271040,"ethnic group","no","no","no","no","no",0,"Sgravi fiscali per tutti i rom, l’ultima idea di Raggi. FdI: “Italiani... https://t.co/fMMrMLrGvp"
"866",821986810406588416,"ethnic group","no","no","no","no","no",0,"Gentiloni: no a Ue rigida su conti e flessibile su migranti - Reuters Italia https://t.co/M8W9ODURl0 #notizie https://t.co/Gc90DZcVyd"
"867",822056743844724736,"ethnic group","no","no","no","no","no",0,"Mestre, la scuola con tutti alunni stranieri https://t.co/9gPcZiNtLM"
"868",822106381377503232,"Roma","yes","weak","weak","yes","yes",1,"Roma, la Prefettura ""toglie"" i migranti alla Croce Rossa - https://t.co/eA8JBpb6YF https://t.co/Q968hLPnic"
"869",822112377764253696,"Roma","no","no","no","no","no",0,"Roma, “risorse” rom fuori controllo: picchiano un ambulante e sputano in faccia ai poliziotti – webitalia360 https://t.co/GZz6HMdTMO"
"870",822114438920683520,"ethnic group","no","no","no","no","no",0,"#ultimenotizie #news #notizie: Milano, maxi blitz dei carabinieri al campo nomadi di via Chiesa Rossa https://t.co/Whpl1ti9uz"
"871",822158606632124416,"Roma","yes","weak","strong","no","yes",1,"Curioso anche il fatto che fosse figlio di immigrati. https://t.co/iWf5x1Xwme"
"872",822181372185825280,"ethnic group","no","no","no","no","no",0,"@ondaquadra @spartachisti lo zucchero te lo da il tuo amico negro oppure rom visto che vi fate tutti senza problemi"
"873",822205961741987840,"ethnic group","no","no","weak","no","no",0,"Torture su profughi, l'arrestato a Milano respinge le accuse: ""Anch'io sono una vittima"" https://t.co/vC3ToPLYlO"
"874",822452849216983040,"religion","no","no","no","no","no",0,"@NiMartina ma te le ricordi le foto della piddina con gli immigrati che facevano finta di spalare le macerie?"
"875",822454921463267328,"Roma","no","no","no","no","yes",0,"Palermo: con maschera e valigetta alla fermata del tram, scatta allarme terrorismo https://t.co/zMXAyzjWaA via @repubblicait"
"876",822511747412148224,"religion","no","no","no","no","no",0,"@tagadala7 e bravo Mineo: perchè la casa ai rom si e agli italiani no? dai anche la risposta per favore, perchè no agli italiani?"
"877",822545055588253696,"religion","no","no","no","no","no",0,"Si ripeterà x ogni musulmano? Tutto dipende da loro https://t.co/nAmJnVbCYY"
"878",822554991688826880,"Roma","no","weak","no","yes","yes",0,"@SkyTG24 due anni fa eravamo tutti con loro contro i terroristi.  Hanno fatto oggi ciò  per cui sono stati colpiti, ora Nn va più bene?"
"879",822770850692788224,"religion","yes","strong","no","no","no",4,"Entro il 31 Gennaio sarà pronto il piano del Comune per sgomberare il campo più grande della città e dare le CASE ai #rom
Contenti romani..?"
"880",822783387350036480,"religion","no","no","no","no","no",0,"""Batteremo Isis e terrorismo Via dalla faccia della terra"" - IlGiornale.it https://t.co/ARxoxlnbI2"
"881",822807606737727488,"Roma","no","no","no","no","yes",0,"@LaZiaSere_91 Ma soprattutto quando a non apprezzare la satira su di sé erano gli islamici. Lì eravamo tutti un profluvio di ironia."
"882",822808506000703488,"religion","no","strong","strong","no","no",0,"Torino, due adolescenti rom fuggono a velocità folle in auto dopo un furto e si cappottano https://t.co/H4Sovka37Q… https://t.co/I1ffqJD2xs"
"883",822884951834161152,"religion","no","no","no","no","no",0,"#charliehebdo dopo la vignetta su Amatrice,ora quella su Rigopiano: entrambe non hanno nulla di satirico. È merda. Giustifico gli islamisti"
"884",823090273811107840,"ethnic group","no","no","no","no","no",0,"@TgLa7 @lucianoghelfi Alcune volte viene da pensare che gli islamici non hanno proprio tutti i torti."
"885",823091868175134720,"religion","no","no","strong","no","no",0,"Uccise immigrato: 4 anni e permesso di lavorare, alla vittima 5 mila euro https://t.co/4ihyg5HXx1 https://t.co/PmIpsTlXdu"
"886",823123543638548480,"ethnic group","no","no","no","no","no",0,"gli stessi che ""je suis Charlie"" qualche tempo fa, ora affermano che i terroristi hanno fatto bene. Mi fate immensamente schifo!"
"887",823152640259407872,"religion","yes","weak","strong","no","yes",1,"Barry e Suleyman:  2 migranti africani di Settimo Torinese tra i soccorritori @LaStampa https://t.co/C64otLyugX"
"888",823453125684015104,"ethnic group","no","no","no","no","no",0,"@julietphangirl @LucioMalan i tuoi amici musulmani vendono le bambine come schiave del sesso... e ti osi parlare... vai la a fare le marce"
"889",823509088424361984,"ethnic group","no","no","no","yes","no",0,"Emergenza neve centro Italia: attivisti e migranti di Labàs in aiuto sui Monti Sibiliini https://t.co/WwuwLrB2Di vi… https://t.co/hZVXbmb6jS"
"890",823529670679425024,"Roma","yes","no","no","no","no",1,"La storia della patente gratis agli immigrati che fa infuriare laggente https://t.co/DRamUNEv82 via @nextquotidiano"
"891",823548695438381056,"Roma","no","no","no","no","no",0,"Il Messaggero:  Roma, maxi-rissa al campo rom durante il censimento del Comune. Raggi: torna legalità, se ne facci… https://t.co/k2hckz70lf"
"892",823554526884007936,"Roma","no","no","no","no","no",0,"Giornata della Memoria: Isernia ricorda lo sterminio nazista di rom e sinti... #news #GiornataMondiale https://t.co/lrS1w2MpSj"
"893",823567998791389184,"Roma","no","no","no","no","no",0,"#News Via di Salone, maxirissa nel campo nomadi durante il censimento - Corriere della Sera https://t.co/rheIX4bTuO to keep updated , rima…"
"894",823572978650796032,"Roma","no","no","no","no","no",0,"#ultimenotizie #news #notizie: Roma, maxi rissa nel campo nomadi di via di Salone https://t.co/LIywISFJka"
"895",823577456158408704,"Roma","no","no","no","no","no",0,"Roma, rissa in un campo nomadi durante un censimento: 5 arresti https://t.co/6yJp8icItW"
"896",823620495220338688,"religion","no","no","no","no","no",0,"Roma, maxi rissa nel campo nomadi di via di Salone https://t.co/j4aRIWuSgN"
"897",823625544281493504,"religion","no","no","no","no","no",0,"non sono un terrorista....
sto cercando ....la via....
per vivere bene....tutti...."
"898",823645706850340864,"religion","no","no","no","yes","no",0,"""Sindaco sia coraggioso, cancelli l'architettura della paura"" #genova #terrorismo https://t.co/48fkfzdCfX via @repubblicait"
"899",823665970673643520,"ethnic group","no","no","no","no","no",0,"Quelli che davanti alle stragi terroristiche ""condanniamo la violenza in ogni sua forma""
A posto.
#jesuisCharlie https://t.co/nybASs9Hda"
"900",823666681012690944,"ethnic group","no","no","no","no","no",0,"#buonascuola #violenzadonne #immigrazione #GiulioRegeni anche stasera grazie #presadiretta raro esempio di Giornalismo in questo paese"
"902",823786745946865664,"religion","no","no","weak","no","yes",0,"@VincenzaGritta @luisarizzitelli @ory_81 @corpodelledonne @MLLSabbadini a me terrorizza trump!evitiamo emuli in Italia!"
"903",823804639040638976,"Roma","no","no","no","no","no",0,"Il Giornale: Il funerale del terrorista a spese del Comune Il sindaco: non pagherò https://t.co/ZNzIB6yj9u #milano"
"904",823822239091007488,"ethnic group","no","no","no","no","yes",0,"Roma, maxi rissa nel campo rom durante il censimento del Comune (CiociariaReport24) https://t.co/RlEXgcWlDo https://t.co/6x6HUKI773"
"905",823837106854367232,"ethnic group","no","no","no","no","no",0,"LN Padania: Modena, immigrato spacca sedia addosso alla madre: arrestato https://t.co/2tXuprRTGb"
"906",823860319701307392,"Roma","no","no","no","no","yes",0,"Le condizioni di vita in un campo migranti in Serbia aka gli standard europei https://t.co/ETI8C9GnyP"
"907",823888131812421632,"ethnic group","no","no","no","no","no",0,"@AlfredoCampagna Bene, ma la zona adiacente il campo rom di via Lombroso non viene bonificata?"
"908",823924385534930944,"ethnic group","no","no","weak","no","yes",0,"Marina militare in pattugliamento continuo per salvare migranti salvare tutti è impossibile gli Italiani siarrangino https://t.co/nPtAcdYnTW"
"909",823936424097574912,"ethnic group","yes","no","strong","no","yes",1,"Irruzione in casa disoccupato per minacce alla Serracchiani coccola profughi: L’ha fatto… https://t.co/nsHr3yNPJQ"
"910",823987097740701696,"ethnic group","no","no","no","no","no",0,"Comincia proprio bene l'anno...stranieri che si accoltellano in piazza...bella merda proprio... https://t.co/XYpoR39Xyy"
"911",823997131824529408,"ethnic group","yes","no","weak","no","yes",1,"Ai nuovi CIE preferiamo la piazza.Domani a Roma presidio di protesta contro il “pacchetto Minniti” sull’immigrazione https://t.co/3XtzHC9Gcu"
"912",824011122588131328,"ethnic group","no","weak","weak","yes","yes",0,"Questo vedevano gli abitanti di Roma quando aprivano gli occhi. Adesso solo immondizia, immigrati , caos e tasse https://t.co/0gLtF9DNeT"
"913",824030924098572288,"Roma","no","no","no","no","yes",0,"#dimartedi Stasera indlttrinamento pro Europa.Alla bisogna sono benvenuti anche gli stranieri.Bravo #Floris,vai a cager"
"914",824031486768771072,"Roma","yes","no","weak","yes","yes",1,"#Milano Donna rom incinta perde il figlio e accusa la polizia di averla manganellata: condannata… https://t.co/8x4DVfTLtV"
"915",824168449098321920,"ethnic group","no","no","weak","no","yes",0,"Italia allo sbando, #rom chiedono il pizzo a clochard a Linate, ma sono #risorse https://t.co/VAzDXLV1lX via @ilGiornale @Nocentrisociali"
"916",824177207388073984,"Roma","yes","strong","no","no","yes",3,"@repubblicait Gli attori e attrici famosi sono,quasi,tutti politicamente corretti.
Ambientalisti,pro migranti o clandestini.
Next time si..."
"917",824246275222671360,"ethnic group","yes","weak","no","no","no",4,"Roma, colpisce una pecora con il pallone: bambino rom accecato da un pastore https://t.co/KsSAS3fUx9 @ilmessaggeroit HA DIFESO I SUOI AVERI!"
"918",824253232818036736,"Roma","no","no","no","no","no",0,"@fattoquotidiano facciamo tutti come trump niente di straniero a meno che non si alza il prezzo niente turisti americani e aziende americane"
"919",824272005545525248,"Roma","no","no","no","no","no",0,"Roma, colpisce una pecora con il pallone: bambino rom di 8 anni accecato con una canna di bambù  da un pastore #Itaglia"
"920",824347591907414016,"ethnic group","no","no","no","no","yes",0,"Roma, colpisce una pecora con il pallone: bambino rom accecato da un pastore https://t.co/l4CJ9w2bOX @ilmessaggeroit"
"921",824405847103143936,"ethnic group","no","no","no","no","no",0,"#dallavostraparte l'Italia  è avvelenata da individui,bande straniere per delinquere, se non cambiamo chi ci governa,sarà sempre peggio."
"922",824576404524191744,"Roma","no","no","no","no","no",0,"@AndreaDinotto immigrato o no l'autista ha fatto bene. Doveva prenderle e tacere?"
"923",824581350158114816,"ethnic group","no","no","no","no","no",0,"Roma, rapina al campo rom La Barbuta: tre arresti. L'ombra del racket https://t.co/g1q2Rh5KiR #italia https://t.co/ZVov4unNyL"
"924",824605429930065920,"Roma","no","weak","no","no","no",0,"@rotanicolas Non lo so. Il fatto che sia straniero non fornisce, da solo, alcuna indicazione su quanto accaduto...."
"925",824705058734477312,"Roma","no","weak","strong","no","yes",0,"@Piovegovernolad SUBITO LE CHIAVI DELL'ITALIA X TRUMP!!in 48ore risolverebbe tutti i nostri problemi. immigrati,rom,magistratura,politicanti"
"926",824708898569515008,"Roma","yes","weak","strong","no","yes",2,"#dallavostraparte mattarella,ma non ti vergogni come avete distrutto Italia con questi rom?Essendo presidente,Italia che futuro avrà?"
"927",824716798226534400,"Roma","no","no","weak","no","no",0,"#dallavostraparte con tutti i soldi elargiti ai rom,vedere il degrado nel quali si crogiolano,non meritano di rimanere in un paese civile!"
"928",824723367571914752,"ethnic group","no","no","no","no","no",0,"#dallavostraparte non è  Marcato il pazzo  sono la rappresentante rom e l'assessora di Milano che sono fuori di tes… https://t.co/BSZ7hlBrCN"
"929",824724034369814528,"Roma","no","no","no","no","yes",0,"su rai due 😱 emma bonino😱 i migranti fanno lavori che gli italiani non vogliono fare😱"
"930",824750536511651840,"Roma","no","no","no","no","no",0,"Per favore vorrei dire cella rom di mera che ride  mentre i rubano che anche noi ridere mo cado ivan tuonato ci fanno dietro e su cederà"
"931",824936027391459328,"Roma","no","no","no","no","no",0,"Roma, rapina al campo rom La Barbuta: tre arresti. L'ombra del racket https://t.co/FRIo1DO91Z"
"932",824938344404676608,"religion","yes","strong","no","no","yes",3,"L'Olocausto è stata l'eliminazione programmata di determinate categorie (ebrei, rom, sinti, gay) che portò alla morte 15.000.000 di persone"
"933",824963817159479296,"Roma","no","no","no","no","yes",0,"@La7tv giuste parole, occorre anche individuare i segnali che ne determinano la causa, come il terrorismo Islamico che va combattuto ora!!!"
"934",825000051219038208,"Roma","no","no","weak","no","yes",0,"Roma, nomade tenta di investire gli agenti, loro sparano all'auto: far west al campo... https://t.co/SueKdwIOKa https://t.co/9WECLJgh9S"
"935",825003562379919360,"Roma","no","no","no","no","yes",0,"LN Padania: Roma: arrestati cinque ladri rom acrobati, mentre si arrampicavano su un balcone https://t.co/CYd36k1PMC"
"936",825012267280326656,"ethnic group","no","no","no","no","no",0,"#Roma nomade per sfuggire a controlli tenta di investire agenti #Roma, #nomade #per #sfuggire #a #controlli ... https://t.co/Rlb16oA7Ow"
"937",825050343679590400,"Roma","no","no","no","no","yes",0,"La giornata della memoria mette d'accordo tutti https://t.co/9pqcUMcuLE #giornatadellamemoria #profughisiria"
"938",825053601693315072,"ethnic group","no","no","no","no","no",0,"Roma, nomade tenta di investire gli agenti, loro sparano all'auto: far west al campo rom di Salone https://t.co/ALgceTTA3R"
"939",825094933698768896,"religion","no","weak","weak","no","yes",0,"@glukauff guarda che Trump spaccia il muro come soluzione contro illegal immigrants. E gli overstayers sono anche loro illegal immigrants"
"940",825276846292029440,"Roma","no","no","no","no","no",0,"Ve lo dico adesso. Meglio morta che califfata. #islam #musulmani https://t.co/hcbpOCM83g"
